product_name,product_slug,product_content,product_status,menu_order,product_date,post_parent,comment_status,sku,downloadable,virtual,visibility,stock_qty,stock_status,backorders,manage_stock,regular_price,sale_price,weight,length,width,height,upsell_ids,crosssell_ids,sold_individually,download_limit,download_expiry,purchase_note,featured_image,product_type,product_category,product_tag,product_shipping_class,product_attribute_name,product_attribute_value,product_attribute_visible
Ksalol 15x1mg,Ksalol 15x1mg,"ONE ORDER UNIT INCLUDES: 30 tabs, each tab containing 1 mg

mg PER TAB: 1 mg

ALTERNATIVE DRUG NAMES: Alganax, Alzolam, Alprax, Alprox, Alzam, Anxirid, Apo-Alpraz, Alzolam, Azor, Calmax, Gerax, Helex, Kalma, Ksalol, Nervin, Niravam, Novo-Alprazol, Nu-Alpraz, Tafil, Texidep, Xanax, Xanor, Zopax

DESCRIPTION: Xanax is a tranquilizer used in the short-term relief of symptoms of anxiety or the treatment of anxiety disorders. Anxiety disorder is marked by unrealistic worry or excessive fears and concerns. Anxiety associated with depression is also responsive to Xanax.

Xanax and the extended-release formulation, Xanax XR, are also used in the treatment of panic disorder, which appears as unexpected panic attacks and may be accompanied by a fear of open or public places called agoraphobia. Only your doctor can diagnose panic disorder and best advise you about treatment.",Publish,0,11/10/2018,0,1,sleep01,no,no,1,1,1,1,no,19.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/ksalol.jpg,,Supplements|SleepingPills|Malay,,class 1,,,
2+1 GHRP-2 biopeptide,2+1 GHRP-2 biopeptide,"buy 2 GHRP-2 10mg  and get 1 free GHRP-2

",Publish,0,11/10/2018,0,1,peptide01,no,no,1,1,1,1,no,71.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/GHRP-6-Biogene.jpg,,Supplements|Peptides|Malay,,class 1,,,
CJC-1295,CJC-1295,"CJC-1295 is a long-acting analogue of growth hormone secretion.

 

CJC-1295 is a terasubstitute 30 amino acid peptide hormone and acts as an analogue of growth hormone secretion. The main use of CJC-1295 is to ensure the highest levels of growth hormone, leading to increased levels of IGF-1. The increase in these levels can help burning fat and extreme muscle growth. In general, the product in the category of GHRH (growth hormone releasing hormone), including CJC-1295, is an alternative to human HGH. The D-Ala, Gln, Ala, and Leu substitutions at positions 2, 8, 15 and 27 respectively. These refunds are crucial for increasing the overall half-CJC-1295, which was extended from a few minutes to 7 days! This means that it is not necessary to frequently apply. CJC-1295 is a synthetic peptide that following injection stimulates the release of HGH from the hypothalamus. Clinical studies have confirmed the 2-10 fold increase in average plasma concentrations of growth hormone over a period of 6 days, depending on the dose. Dosing at bedtime helps effectively against aging, the dosage in small doses throughout the day significantly increases the anabolism of the body. As a perfect combination with the use of GHRP-6, these two synergistic substances significantly enhance GH pulse.",Publish,0,11/11/2018,0,1,peptide02,no,no,1,1,1,1,no,34.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/cjc-12954.jpg,,Supplements|Peptides|Malay,,class 1,,,
Folistatin 344,Folistatin 344,"en years appeared on the world of bodybuilders shocking news. Scientists have found out, how to have big muscles with the minimal effort related to the workout. They have found out that the key for this condition of the organism of a blockade of myostatine (GDF-8 - protein obstructing the growth of muscle mass).

Myostatine – is one of growth factors, which obstructs the growth of muscle fibers. It means that if we have in the body higher concentration of myostatine, it causes the slower growth of muscles. The protein of myostatine is produced by cells of skeleton muscles; it circulates in blood and influences the muscle fibers.

Follistatin is also known as peptide of “lazy”. Its unique qualities are in the fact that you do not need the regular training if you want to have a great form. The lower values of myostatine, the more muscles you will gain. Follistatin is autocrine glycoprotein, which is coded by FST gen and it is produced in almost all fibers. The main task of Follistatin is to block effects of myostatine.",Publish,0,11/12/2018,0,1,peptide03,no,no,1,1,1,1,no,47.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/follistatin-3441.jpg,,Supplements|Peptides|Malay,,class 1,,,
GHRP-2,GHRP-2,"Growth Hormone Releasing Peptide - growth hormone releasing peptide.

 

GHRP-2 (also known as CP-102) is a short polypeptide which belongs to the group of growth hormones releasing protein. Contains only six amino acids. Its intermolecular weight is 817.9 and its molecular formula is C45H55N9O6. This hexapeptide was manufactured in the early 90s. The group of peptides which also includes KP-102 was discovered about 20 years ago as synthetic oligopeptides derived from various amino acids. Several studies have shown a tremendous capacity for natural stimulating the release of endogenous growth hormone and its effect on the receptor-G protein. The largest clinical research on peptide hormones including KP-102 was completed in 1997 at the University of Arkansas. It has been found that this compound significantly affects the increase of IGF-1, and even increases the activity of the hypothalamus.",Publish,0,11/13/2018,0,1,peptide04,no,no,1,1,1,1,no,35.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/ghrp-2.jpg,,Supplements|Peptides|Malay,,class 1,,,
GHRP-6,GHRP-6,"Growth Hormone Releasing Peptide - growth hormone releasing peptide.

 

GHRP-6 is a 28-amino acid hexapeptide that encourages in the human body the secretion of growth hormone (HGH). It is one of the several synthetic Met-enkephalin analogs containing 6 non-natural D-amino acids which have been specially developed for the release of growth hormone and an increase in activity. GHRP-6 is the real power in GH secretion!!! Can increase growth hormone levels in the body to 4-5 times the natural value and is already in the first week. It not only increases the level of HGH in the body, but also blocks the production of somatostatin, the hormone responsible for reducing the release of growth hormone in the body.",Publish,0,11/14/2018,0,1,peptide05,no,no,1,1,1,1,no,34.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/ghrp-62.jpg,,Supplements|Peptides|Malay,,class 1,,,
HGH Fragment,HGH Fragment,"HGH peptide fragment is a modified form of the amino acids 176-191.



HGH fragment is a modified form of amino acids 176-191 in the C - terminal region of the peptide of the human growth hormone (HGH). This peptide as the name suggests, forms part of the growth hormone. HGH fragment 176-191 stimulates lipolysis (breakdown of fat) and inhibits lipogenesis (formation of fatty acids and other lipids in the body).It is estimated that HGH fragment (176-191) is 12.5 more powerful in the fight against subcutaneous fat than growth hormone itself. In clinical studies on animal subjects was found that the dose of 500 mcg daily increased lipolytic activity in adipose tissues and this without affecting the blood glucose levels. Even though the HGH Fragment has the same effect as growth hormone, it does not cause hyperglycemia, because it doesn't compete with GH receptor. Therefore, it can be used on decreasing excess abdominal fat. In addition to the positive effects on reducing body fat, it is noteworthy to mention the fact that HGH Fragment (176-191) has a strong anabolic effect to help positively influence muscle growth and speed up the regeneration process.",Publish,0,11/15/2018,0,1,peptide06,no,no,1,1,1,1,no,32.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/biopeptide-fragment.jpg,,Supplements|Peptides|Malay,,class 1,,,
Hexarelin,Hexarelin,"Hexarelin, also known as Examorelin, is a Growth Hormone (GH), specifically a Growth Hormone Secretagogue Receptor (GHSR) of the hexapeptide class. Hexarelin is in many ways similar to GHRP-6; however, it has been shown to be much stronger producing a larger increase in naturally produced GH. Some data suggest it may be the strongest synthetic Growth Hormone Releasing Hormone (GHRH) on the market.

Hexarelin Functions and Traits

Hexarelin is comprised of a chain of amino acids that when administered stimulates the pituitary in a pulsating fashion causing it to release more GH into the body. Unfortunately, at this time it is not fully understood how Hexarelin causes such a strong increase in GH compared to say GHRP-6; data merely shows that the increase is significantly more.

The use of Hexarelin has also been shown to increase prolactin and cortisol levels in the body, far more so than other GH products. Prolactin increases should not be as strong as they may be with certain anabolic steroids, but they may be significant in some cases. Hexarelin will not increase Ghrelin levels in the body like GHRP-6 despite being very similar on a structural basis.

Data has also shown Hexarelin to be one of the faster acting GH products on the market but also one of the few that stops working after a set amount of time. GH levels should increase quickly and in a beneficial manner in as little as four weeks. However, use past the sixteen week mark has been shown to produce little to no results. Use of any worth will normally fall in the 8-12 week range with 4-6 weeks of no use (minimum) between Hexarelin cycles. The peptide will not render pituitary function (GH production) post use as will anabolic steroids in regards to the testicles, but it does appear to have a short lived actionable period of use.",Publish,0,11/16/2018,0,1,peptide07,no,no,1,1,1,1,no,39.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/hexarelin.jpg,,Supplements|Peptides|Malay,,class 1,,,
IGF-1,IGF-1,"IGF-1 LR3 is an analogue of human IGF-1 (Insulin-like growth factor).

 

IGF-1 LR3 is a recombinant human polypeptide chain of 83 amino acids. It is an analogue of human IGF-1, consisting of the complete human IGF-1, replacing the sequence Glu (E), the Arg (R) at position three. The structure has also added 13 amino acid for extension of peptide according to the N terminus. Overall, it is more biologically active version of the original IGF-1.

This analogue was created with a clear objective - to increase biological activity. IGF-1 LR3 is significantly more effective than IGF-1. The increased efficiency is provided by reducing the bonds of IGF-1 LR3 for all IGF binding proteins. These usually inhibit the biological effects of IGF.

IGF-1 is a growth factor resembling insulin. It is a natural substance that is produced in the human body and reaches the highest level in puberty. It is responsible for the natural muscle growth that occurs over the years of adolescence. In addition to hypertrophy of muscle IGF-1 has one outstanding feature and that's its ability of the muscle fibre hyperplasia. Word hyperplasia represents an increase in body overabundance of individual cells. That is, the number of muscle fibres in the muscle increases. This is a unique feature that can help you get extremely large muscles.",Publish,0,11/17/2018,0,1,peptide08,no,no,1,1,1,1,no,40.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/igh-1lr31.jpg,,Supplements|Peptides|Malay,,class 1,,,
Ipamorelin,Ipamorelin,"Pamorelin is a GHRP (Growth Hormone Releasing Peptide) that is considered one of the mildest due to it being perhaps the most side effect friendly of the GHRP hormones. iPamorelin was first developed by Novo Nordisk and made its way to phase two clinical trials through Helsinn Therapeutics. However, while it showed promising results the full trials were never completed and the project was scrapped. Although it is not found in medical circles it is used in some performance based circles in lieu of Human Growth Hormone (HGH).

iPamorelin Functions and Traits

iPamorelin is very similar to GHRP-6 in that it increases ghrelin and targets a specific GH pulse. However, unlike GHRP-6 there doesn’t appear to be an increase in hunger that often exists with GHRP-6. More importantly, there is no impact on cortisol and only on plasma Growth Hormone (GH) levels. Unlike many other GH peptides such as Hexarelin, there doesn’t appear to be a strong breach of desensitization. This means there is no point where a dose doesn’t improve natural GH secretion.

Along with powerful GH releasing abilities, iPamorelin is also one of the longest lasting GH peptides available. The release of the hormone (GH) isn’t an instant spike followed by a rapid falloff point but instead a slow steady release that is more natural to the body.",Publish,0,11/18/2018,0,1,peptide09,no,no,1,1,1,1,no,39.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/ipamorelin.jpg,,Supplements|Peptides|Malay,,class 1,,,
MGF 5mg,MGF 5mg,"Mechano Growth Factor (MGF) also known as IGF-1Ec is a growth factor/repair factor that is derived from exercised or damaged muscle tissue.  It's called MGF as IGF-IEa is a bit of a mouthful and harder to identify amongst the other IGF variants.

What makes MGF special is its' unique role in muscle growth.  MGF has the ability to cause wasted tissue to grow and improve by activating muscle stem cells and increasing the upregulation of protein synthesis, this unique ability can rapidly improve recovery and speed up muscle growth.  MGF can initiate muscle satellite (stem) cell activation in addition to its IGF-1 receptor domain which, in turn, increases protein synthesis turnover; therefore, if used correctly it can improve muscle mass over time.",Publish,0,11/19/2018,0,1,peptide10,no,no,1,1,1,1,no,28.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/mgf1.jpg,,Supplements|Peptides|Malay,,class 1,,,
MT-2 Melatonan,MT-2 Melatonan,"Melanotan II MT-2 (or Melanotan II) is another synthetic peptide of hormones nature and lactam cyclic analog of melanocortin protein hormone alpha-melanocyte stimulating hormone; its molecular weight/mass is 1024.2 with molecular formula is C50H69N15O9. This analog has typical features of proteins. Melanotan II was purposely created in 1991 by American researchers from Arizona under leadership of Hruby/Hedley, while they were looking for more stable and potent modification of primal α-MSH. After that numerous clinical studies took part in different countries to identify efficacy of newly developed peptide. Like its predecessor, Melanotan I, MT-2 plays role in stimulating melanogenesis and by that providing protective mechanism against UV rays since under its actions melanocytes are able to increase production and secretion of hormone melanin which is also kind of peptides. However, scientists were also able to notice another characteristic of this research compound which is certain aphrodisiac effects. It also has mild positive fat-mobilizing effect.",Publish,0,11/20/2018,0,1,peptide11,no,no,1,1,1,1,no,31.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/mt-21.jpg,,Supplements|Peptides|Malay,,class 1,,,
PT-14 10mg,PT-14 10mg,"PT-141 10mg (Bremelanotide 10mg)
PT-141 or Bremelanotide is the generic term for a research peptide being studied for its possible use in helping to improve sexual dysfunction in both men (erectile dysfunction or impotence) and women (sexual arousal disorder). PT-141 was developed from the tanning peptide Melanotan 2, which is a synthetically produced variant of a peptide hormone naturally produced in the body that stimulates melanogenesis that is known as alpha-Melanocyte stimulating hormone. MSH, activates certain melanocortin receptors in the process of exerting its effects. Indeed, MSH also exerts potent influence over lipid metabolism, appetite, and sexual libido. Resultantly, PT-141 has been shown in studies to exhibit libido-enhancing effects by activating the melanocortin receptors MC1R and MC4R, but not skin tanning. Melanotan 1 and Melanotan 2 have been researched for their use in protecting against the harmful effects of ultraviolet radiation from sunlight due to their melanogenesis-stimulating properties.",Publish,0,11/21/2018,0,1,peptide12,no,no,1,1,1,1,no,38.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/pt-1411.jpg,,Supplements|Peptides|Malay,,class 1,,,
Sermorelin acetat 5mg,Sermorelin acetat 5mg,"Sermorelin Acetate, also known as GRF 1-29, is a Growth Hormone Releasing Hormone (GHRH) produced by the brain that stimulates the production and release of Growth Hormone (GH). Sermorelin Acetate was first developed in the 70s, which is thought to be the shortest fully functional fragment of GHRH and has been used as a test for Growth Hormone secretion. It is often used extensively in Anti-aging Therapy along with Testosterone in men. Sermorelin Acetate affects a more primary source of failure in the GH neuroendocrine axis, has more physiological activity, and its use for adult hormone deficiency is not restricted. Compared to human Growth Hormone (hGH), Sermorelin Acetate is a growth hormone secretagogue, which means that it stimulates the pituitary gland to produce and secrete growth hormone. Also, Sermorelin Acetate and Modified GRF 1-29contains 29 amino acids whereas hGH is a larger molecule containing 191 amino acids.

",Publish,0,11/22/2018,0,1,peptide13,no,no,1,1,1,1,no,38.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/sermorelin-acetate1.jpg,,Supplements|Peptides|Malay,,class 1,,,
Apcalis oral jelly,Apcalis oral jelly,"Tadalafil is an effective, reversible, selective inhibitor of phosphodiesterase type 5 (PDE 5) of specific cyclic guanosine monophosphate (cGMP).When sexual stimulation causes local release of nitric oxide, inhibition of PDE 5 occurs, which leads to increased levels of cGMP in the corpus cavernosum of penis. This results in the arterial smooth muscle relaxation and inflow of blood to the tissue of the penis and causing an erection. Tadalafil is not an aphrodisiac, its effects are fully manifested only with sexual stimulation. Apcalis Oral Jelly improves erection and allows you to achieve a successful sexual intercourse. Its effects may be seen 15 minutes after administration and lasts up to 36 hours!",Publish,0,11/22/2018,0,1,sexprod01,no,no,1,1,1,1,no,19.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/apcalis-oral-jelly-2.jpg,,Supplements|SexProducts|Malay,,class 1,,,
BLUEBERRY gold oral jelly,BLUEBERRY gold oral jelly,"The main component of Blueberry Gold Oral Jelly  is sildenafil. Sildenafil affects the reaction to sexual stimulation. It releases the smooth muscle with nitric oxide, a chemical that is normally released in response to sexual stimulation. Such smooth muscle relaxation allows increased blood flow in the penis, leading to erection. Sildenafil is used to treat erectile dysfunction (male impotence) and pulmonary arterial hypertension.",Publish,0,11/23/2018,0,1,sexprod02,no,no,1,1,1,1,no,19.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/blueberry-gold-oral-jelly.jpg,,Supplements|SexProducts|Malay,,class 1,,,
CENFORCE 200 - 10pills,CENFORCE 200 - 10pills,"The main component of CENFORCE 200 mg is sildenafil. Sildenafil affects the reaction to sexual stimulation. It releases the smooth muscle with nitric oxide, a chemical that is normally released in response to sexual stimulation. Such smooth muscle relaxation allows increased blood flow in the penis, leading to erection. Sildenafil is used to treat erectile dysfunction (male impotence) and pulmonary arterial hypertension.",Publish,0,11/24/2018,0,1,sexprod03,no,no,1,1,1,1,no,15.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/b-cenforce-150-1.jpg,,Supplements|SexProducts|Malay,,class 1,,,
Cialis 4x20mg,Cialis 4x20mg,"Tadalafil is an effective, reversible, selective inhibitor of phosphodiesterase type 5 (PDE 5) of specific cyclic guanosine monophosphate (cGMP).When sexual stimulation causes local release of nitric oxide, inhibition of PDE 5 occurs, which leads to increased levels of cGMP in the corpus cavernosum of penis. This results in the arterial smooth muscle relaxation and inflow of blood to the tissue of the penis and causing an erection. Cialis Lilly original is not an aphrodisiac, its effects are fully manifested only with sexual stimulation. Tadalafil improves erection and allows you to achieve a successful sexual intercourse. Its effects may be seen 30 minutes after administration and lasts up to 36 hours and that is why it earned its name the 'weekend trip'.",Publish,0,11/25/2018,0,1,sexprod04,no,no,1,1,1,1,no,19.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/cialis.jpg,,Supplements|SexProducts|Malay,,class 1,,,
Cobra-120,Cobra-120,"The main component of Cobra-120 mg is sildenafil. Sildenafil affects the reaction to sexual stimulation. It releases the smooth muscle with nitric oxide, a chemical that is normally released in response to sexual stimulation. Such smooth muscle relaxation allows increased blood flow in the penis, leading to erection. Sildenafil is used to treat erectile dysfunction (male impotence) and pulmonary arterial hypertension.

",Publish,0,11/26/2018,0,1,sexprod05,no,no,1,1,1,1,no,8.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/cobra-120.jpg,,Supplements|SexProducts|Malay,,class 1,,,
Kamagra 4x100mg,Kamagra 4x100mg,"The main component of Kamagra Gold is sildenafil. Sildenafil affects the reaction to sexual stimulation. It releases the smooth muscle with nitric oxide, a chemical that is normally released in response to sexual stimulation. Such smooth muscle relaxation allows increased blood flow in the penis, leading to erection. Sildenafil is used to treat erectile dysfunction (male impotence) and pulmonary arterial hypertension.",Publish,0,11/27/2018,0,1,sexprod06,no,no,1,1,1,1,no,15.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/kamagra-gold.jpg,,Supplements|SexProducts|Malay,,class 1,,,
Kamagra chewable tabs 100mg,Kamagra chewable tabs 100mg,"00mg of sildenafil per 1 chewable tabls

very  powerfull froduct with good taste",Publish,0,11/28/2018,0,1,sexprod07,no,no,1,1,1,1,no,7.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/kamagra-soft.jpg,,Supplements|SexProducts|Malay,,class 1,,,
Kamagra effervescent,Kamagra effervescent,"The main component of Kamagra Effervescent is sildenafil. A new improved version of effervescent tablets with a rapid onset with pleasant orange flavor. Sildenafil affects the reaction to sexual stimulation. It releases the smooth muscle with nitric oxide, a chemical that is normally released in response to sexual stimulation. Such smooth muscle relaxation allows increased blood flow in the penis, leading to erection. Sildenafil is used to treat erectile dysfunction (male impotence) and pulmonary arterial hypertension.

",Publish,0,11/29/2018,0,1,sexprod08,no,no,1,1,1,1,no,21.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/kamagra-effervescent-1.jpg,,Supplements|SexProducts|Malay,,class 1,,,
Kamagra oral jelly,Kamagra oral jelly,"The main component of Kamagra Oral Jelly is sildenafil. Sildenafil affects the reaction to sexual stimulation. It releases the smooth muscle with nitric oxide, a chemical that is normally released in response to sexual stimulation. Such smooth muscle relaxation allows increased blood flow in the penis, leading to erection. Sildenafil is used to treat erectile dysfunction (male impotence) and pulmonary arterial hypertension.

",Publish,0,11/30/2018,0,1,sexprod09,no,no,1,1,1,1,no,20.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/kamagra-oral-jelly.jpg,,Supplements|SexProducts|Malay,,class 1,,,
Kamagra-100,Kamagra-100,"The main component of Kamagra 100 mg is sildenafil. Sildenafil affects the reaction to sexual stimulation. It releases the smooth muscle with nitric oxide, a chemical that is normally released in response to sexual stimulation. Such smooth muscle relaxation allows increased blood flow in the penis, leading to erection. Sildenafil is used to treat erectile dysfunction (male impotence) and pulmonary arterial hypertension.",Publish,0,12/1/2018,0,1,sexprod10,no,no,1,1,1,1,no,15.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/dsc_0016.jpg,,Supplements|SexProducts|Malay,,class 1,,,
Procalis-20 10pills,Procalis-20 10pills,"Tadalafil is an effective, reversible, selective inhibitor of phosphodiesterase type 5 (PDE 5) of specific cyclic guanosine monophosphate (cGMP).When sexual stimulation causes local release of nitric oxide, inhibition of PDE 5 occurs, which leads to increased levels of cGMP in the corpus cavernosum of penis. This results in the arterial smooth muscle relaxation and inflow of blood to the tissue of the penis and causing an erection. Tadalafil is not an aphrodisiac, its effects are fully manifested only with sexual stimulation. Procalis 20 improves erection and allows you to achieve a successful sexual intercourse. Its effects may be seen already 20-30 minutes after administration and lasts up to 36 hours and that is why it earned its name the 'weekend trip'. Dosage: The basic dosage is one tablet of Procalis 20, 20-30 minutes before the scheduled sexual contact. Swallow with plenty of water.The effect lasts for 36 hours. Do not exceed the recommended daily dose (1 tablet).We recommend taking it on an empty stomach.",Publish,0,12/2/2018,0,1,sexprod11,no,no,1,1,1,1,no,15.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/procalis-20-2.jpg,,Supplements|SexProducts|Malay,,class 1,,,
Super kamagra,Super kamagra,"The main component of Kamagra 100 mg is sildenafil. Sildenafil affects the reaction to sexual stimulation. It releases the smooth muscle with nitric oxide, a chemical that is normally released in response to sexual stimulation. Such smooth muscle relaxation allows increased blood flow in the penis, leading to erection. Sildenafil is used to treat erectile dysfunction (male impotence) and pulmonary arterial hypertension. Important synergist for even better results is dapoxetine (60 mg). It is a substance that prevents premature ejaculation. Now you can enjoy the most exciting and long lasting sex with your partner !!!

",Publish,0,12/3/2018,0,1,sexprod12,no,no,1,1,1,1,no,24.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/super-kamagra.jpg,,Supplements|SexProducts|Malay,,class 1,,,
VIDALISTA 40 - 10tbl.,VIDALISTA 40 - 10tbl.,Tadalafil 40 mg,Publish,0,12/4/2018,0,1,sexprod13,no,no,1,1,1,1,no,15.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/vidalista-40-blister.jpg,,Supplements|SexProducts|Malay,,class 1,,,
VILITRA 20 - 10pills,VILITRA 20 - 10pills,"Vardenafil is not an aphrodisiac, its effects are fully manifest only through sexual stimulation. VILITRA 20 improves erection and allows you to achieve a successful sexual intercourse. Its effects may be seen 15 minutes after administration and lasts up to 36 hours!Vardenafil is an effective, reversible, selective inhibitor of phosphodiesterase type 5 ( of specific cyclic guanosine monophosphate (cGMP).When sexual stimulation causes local release of nitric oxide, inhibition of PDE 5 occurs, which leads to increased levels of cGMP in the corpus cavernosum of penis. This results in the arterial smooth muscle relaxation and inflow of blood to the tissue of the penis and causing an erection.",Publish,0,12/5/2018,0,1,sexprod14,no,no,1,1,1,1,no,15.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/vilitra-20.jpg,,Supplements|SexProducts|Malay,,class 1,,,
Vegator plus - 10pills,Vegator plus - 10pills,"The main component of Vegator plus 100 mg is sildenafil. Sildenafil affects the reaction to sexual stimulation. It releases the smooth muscle with nitric oxide, a chemical that is normally released in response to sexual stimulation. Such smooth muscle relaxation allows increased blood flow in the penis, leading to erection. Sildenafil is used to treat erectile dysfunction (male impotence) and pulmonary arterial hypertension. Important synergist for even better results is dapoxetine (60 mg). It is a substance that prevents premature ejaculation. Now you can enjoy the most exciting and long lasting sex with your partner !!!",Publish,0,12/6/2018,0,1,sexprod15,no,no,1,1,1,1,no,16.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/images/vegator-plus.jpg,,Supplements|SexProducts|Malay,,class 1,,,
Andarine S-4 Pro,Andarine S-4 Pro,"A SARM such as S-4 is a good example. S-4 attaches to the AR and sticks to it; each time the AR interacts with testosterone, S-4 forces it to produce genes that exclusively benefit muscle and bone growth. In other words, S4 is a form of SARM that attaches to the androgen receptor (AR) the same with regular androgens, the only variation is that S4 generates selective anabolic activity.",Publish,0,12/6/2018,0,1,sarm01,no,no,1,1,1,1,no,58.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/andarine.png,,Supplements|SARMS|Malay,,class 1,,,
LGD elite,LGD elite,"How LGD-4033 Works
LGD-4033 works by tying androgen receptors selectively. It shows anabolic activity in the bones and muscles instead of harmfully affecting the prostate and sebaceous glands which usually happens when using steroids.

LGD-4033 just concluded a study called Phase I Multiple Ascending Dose which included fit volunteers.

This was an unplanned, double bind analysis stage that included a placebo. The objective was to form that using LGD-4033 was harmless and easy to stomach with a dose not beyond 22 mg a day.

Clinical runs also showed that LGD-4033 has the ability to set off the following benefits when taken consistently:

An Increase In Strength Levels
Lean Muscle Mass Improved
A Drop In Body Fat
Has Healing Properties
Does Not Cause The Undesirable Side Effects Caused By Prohormones And Anabolic Steroids",Publish,0,12/7/2018,0,1,sarm02,no,no,1,1,1,1,no,64.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/LGD%20Elite.jpg,,Supplements|SARMS|Malay,,class 1,,,
Ligabol LGD-4033,Ligabol LGD-4033,"What is LGD-4033?
lgd-4033-molecular-structure

LGD-4033 is one of the newer SARMS that has come out. It is a non-steroidal oral SARM that binds with AR which produces steroid-like results minus the steroids. It is the closest SARM that can be equated to an anabolic in terms of strength. LGD-4033 is the strongest of all the SARMS in terms of the size you can gain.

It’s in a group of androgen receptor (AR) ligands that are tissue selective, created to cure muscle wasting linked with acute and chronic diseases, age-related muscle loss and cancer. LGD-4033 is anticipated to yield the healing benefits of testosterone with better safety, admissibility and patient acceptance due to tissue-selective mechanism of action and its oral form of administering.",Publish,0,12/8/2018,0,1,sarm03,no,no,1,1,1,1,no,69.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/ligabol.png,,Supplements|SARMS|Malay,,class 1,,,
